transactionId,owner,completedOn,certificates,creditType,issuanceId,issuanceDate,vintage,volume,methodologyCode,methodologyName,projectId,projectName,labels,monitoringPeriodStartDate,monitoringPeriodEndDate,beneficiary,useCountry,usePeriodStartDate,usePeriodEndDate,usePurpose
55d4ccdf-9aed-4ba2-b6fe-50676ea429bd,Lune Climate Ltd,2022-08-05T17:34:08.000Z,PURO_PR_CORC_NO_641179_2020_40478b23-9218-4831-bd05-12f9d5e4f40a_643002406555908610000000036430-643002406555908610000000036432,CORC,40478b23-9218-4831-bd05-12f9d5e4f40a,2020-12-04,2020,3,C01000000,Wooden Building Elements,641179,Termowood - Hurdal,CORC,2019-04-01,2020-04-30,Tred's customers,United Kingdom,2022-07-01T00:00:00.000Z,2022-07-31T00:00:00.000Z,Offsetting emissions
14d3d11c-118d-4f39-a888-2d81765be5ca,Planet Moja Limited,2022-08-02T05:46:17.000Z,PURO_PR_CORC_FI_926954_2021_820d4308-35c8-4428-a4f9-02ef7b17ad57_643002406555908610000000146716-643002406555908610000000146720,CORC,820d4308-35c8-4428-a4f9-02ef7b17ad57,2022-04-22,2021,5,C01000000,Wooden Building Elements,926954,Ekovilla 2 Kuusankoski,CORC,2021-09-01,2021-12-31,Chameleon.eco,United Kingdom,2022-04-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,This certificate states that chameleon.eco has neutralized emissions of the 2022 Quarter 2 Chameleon Portfolio. For the complete record of retirements visit www.chameleon.eco/transparency
05df0ffd-5c00-49e7-bc0f-fc04fab71125,ACT Commodities Inc.,2022-08-01T09:42:53.000Z,PURO_PR_CORC_US_133206_2022_76e5cf1d-c38f-4818-be14-0dfca8817a63_643002406555908610000000140751-643002406555908610000000140800,CORC,76e5cf1d-c38f-4818-be14-0dfca8817a63,2022-04-21,2022,50,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC,2022-03-01,2022-03-31,"ICF Consulting, Inc.",United States,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,"Retired on behalf of ICF Consulting, Inc."
4405e7c2-097f-4b05-9bba-186b6dddcd1b,Eco Up Oyj,2022-07-28T09:06:55.000Z,PURO_PR_CORC_FI_220156_2021_43848c74-1560-4e08-aee3-3e6e1fd69a08_643002406555908610000000151014-643002406555908610000000151159,CORC,43848c74-1560-4e08-aee3-3e6e1fd69a08,2022-04-22,2021,146,C01000000,Wooden Building Elements,220156,Ekovilla 3 Ylistaro,CORC,2021-09-01,2021-12-31,Leijona Catering Oy,Finland,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,The CORCs are retired to compensate for the remaining emissions of Leijona Catering's red meat consumption in 2021.
4405e7c2-097f-4b05-9bba-186b6dddcd1b,Eco Up Oyj,2022-07-28T09:06:55.000Z,PURO_PR_CORC_FI_220156_2021_43848c74-1560-4e08-aee3-3e6e1fd69a08_643002406555908610000000151007-643002406555908610000000151013,CORC,43848c74-1560-4e08-aee3-3e6e1fd69a08,2022-04-22,2021,7,C01000000,Wooden Building Elements,220156,Ekovilla 3 Ylistaro,CORC,2021-09-01,2021-12-31,Leijona Catering Oy,Finland,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,The CORCs are retired to compensate for the remaining emissions of Leijona Catering's red meat consumption in 2021.
4405e7c2-097f-4b05-9bba-186b6dddcd1b,Eco Up Oyj,2022-07-28T09:06:55.000Z,PURO_PR_CORC_FI_926954_2021_820d4308-35c8-4428-a4f9-02ef7b17ad57_643002406555908610000000146194-643002406555908610000000146459,CORC,820d4308-35c8-4428-a4f9-02ef7b17ad57,2022-04-22,2021,266,C01000000,Wooden Building Elements,926954,Ekovilla 2 Kuusankoski,CORC,2021-09-01,2021-12-31,Leijona Catering Oy,Finland,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,The CORCs are retired to compensate for the remaining emissions of Leijona Catering's red meat consumption in 2021.
4405e7c2-097f-4b05-9bba-186b6dddcd1b,Eco Up Oyj,2022-07-28T09:06:55.000Z,PURO_PR_CORC_FI_522433_2021_2dd8fe7e-1458-4ab3-af4a-496febe46e69_643002406555908610000000143604-643002406555908610000000146193,CORC,2dd8fe7e-1458-4ab3-af4a-496febe46e69,2022-04-22,2021,2590,C01000000,Wooden Building Elements,522433,Ekovilla 1 Kiiminki,CORC,2021-09-01,2021-12-31,Leijona Catering Oy,Finland,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,The CORCs are retired to compensate for the remaining emissions of Leijona Catering's red meat consumption in 2021.
9446842d-9c28-4559-ad5b-42439863c144,Carbonapp,2022-07-28T09:00:10.000Z,PURO_PR_CORC_FR_438730_2022_530b8f76-b2a6-443f-a549-3543f1f4ab3e_643002406555908610000000174574-643002406555908610000000174588,CORC,530b8f76-b2a6-443f-a549-3543f1f4ab3e,2022-05-05,2022,15,C01000000,Wooden Building Elements,438730,Igloo France Cellulose,CORC,2021-12-01,2022-01-31,TPG Inc.,United States,2022-01-10T00:00:00.000Z,2022-01-14T00:00:00.000Z,To offset the New York city event that TPG Inc. held at the Nasdaq MarketSite 100160-001
39561c4f-68a5-4c10-8cda-bff8ffa7c039,Stanhope plc,2022-07-27T16:31:57.000Z,PURO_PR_CORC_GB_916484_2021_67596fd7-1529-4c88-af2f-573c635b0877_643002406555908610000000139467-643002406555908610000000139501,CORC,67596fd7-1529-4c88-af2f-573c635b0877,2022-03-23,2021,35,C03000000,"Biochar, 2022",916484,"Premier Forest, Newport",CORC,2020-07-01,2021-12-31,Stanhope plc,United Kingdom,2021-04-01T00:00:00.000Z,2022-03-31T00:00:00.000Z,To partially offset 2021-22 Scope 1 and Scope 2 global emissions
b6abb504-32d6-4516-a5cc-b25b25ee8d2c,Carbonapp,2022-07-26T09:10:10.000Z,PURO_PR_CORC_FR_438730_2022_530b8f76-b2a6-443f-a549-3543f1f4ab3e_643002406555908610000000174517-643002406555908610000000174573,CORC,530b8f76-b2a6-443f-a549-3543f1f4ab3e,2022-05-05,2022,57,C01000000,Wooden Building Elements,438730,Igloo France Cellulose,CORC,2021-12-01,2022-01-31,Thinkst Applied Research,South Africa,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,"To offset the calculated Scope 1, 2, and 3 emissions for business activities relating to the Thinkst Applied Research operations and Thinkst Canary product. 100160-001"
838b7e19-f21e-461b-a737-785aed285ec6,Supercritical Tech Ltd,2022-07-25T16:39:24.000Z,PURO_PR_CORC_US_992402_2022_c7e1bd35-030d-4bb6-92bc-898448527fbf_643002406555908610000000210480-643002406555908610000000210489,CORC,c7e1bd35-030d-4bb6-92bc-898448527fbf,2022-06-15,2022,10,C03000000,"Biochar, 2022",992402,Douglas County Forest Products,CORC,2022-05-01,2022-05-31,PPC Protect Limited,United Kingdom,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,10 tonnes of carbon dioxide removal retired by Supercritical on behalf of PPC Protect Limited as part of a portfolio to offset their 2020 emissions.
410224f0-d901-4c03-9474-16b993a98564,Supercritical Tech Ltd,2022-07-25T16:03:30.000Z,PURO_PR_CORC_US_992402_2022_c7e1bd35-030d-4bb6-92bc-898448527fbf_643002406555908610000000210422-643002406555908610000000210479,CORC,c7e1bd35-030d-4bb6-92bc-898448527fbf,2022-06-15,2022,58,C03000000,"Biochar, 2022",992402,Douglas County Forest Products,CORC,2022-05-01,2022-05-31,Ezoic Inc.,United States,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,58 tonnes of carbon dioxide removal retired by Supercritical on behalf of Ezoic Inc. as part of a portfolio to offset their 2021 emissions.
921d89bd-0ab1-48dd-b765-0c9c8ffb231b,Supercritical Tech Ltd,2022-07-25T13:32:52.000Z,PURO_PR_CORC_US_992402_2022_c7e1bd35-030d-4bb6-92bc-898448527fbf_643002406555908610000000210413-643002406555908610000000210421,CORC,c7e1bd35-030d-4bb6-92bc-898448527fbf,2022-06-15,2022,9,C03000000,"Biochar, 2022",992402,Douglas County Forest Products,CORC,2022-05-01,2022-05-31,Bennetts Associates Limited,United Kingdom,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,9 tonnes of carbon dioxide removal retired by Supercritical on behalf of Bennetts Associates Limited as part of a portfolio to offset their 2021 emissions.
3f0bf475-62c1-4e89-bd81-a88eb2540e14,L.F Jeffries Nominees Pty. Ltd t/aJeffries Group,2022-07-22T10:40:11.000Z,PURO_PR_CORC_AU_114352_2022_2a31e5f6-bb91-4c0a-9ed3-787d45d6a125_643002406555908610000000259247-643002406555908610000000259270,CORC,2a31e5f6-bb91-4c0a-9ed3-787d45d6a125,2022-07-07,2022,24,C03000000,"Biochar, 2022",114352,Jeffries Group,CORC,2021-04-01,2022-04-30,Alliance for Business Leadership,United States,2022-06-04T00:00:00.000Z,2022-06-10T00:00:00.000Z,"Flights from Boston, MA to Copenhagen, DK to educate a delegation of 31 on the benefits of renewable energy. 100152-001"
70bc26c1-1da0-4a29-8107-61452314021a,Carbonapp,2022-07-22T10:25:10.000Z,PURO_PR_CORC_FR_438730_2022_530b8f76-b2a6-443f-a549-3543f1f4ab3e_643002406555908610000000174514-643002406555908610000000174516,CORC,530b8f76-b2a6-443f-a549-3543f1f4ab3e,2022-05-05,2022,3,C01000000,Wooden Building Elements,438730,Igloo France Cellulose,CORC,2021-12-01,2022-01-31,Voice Doctor,United Kingdom,2022-07-23T00:00:00.000Z,2022-07-30T00:00:00.000Z,Flights 100160-001
346e71ae-dfcd-4ff3-8017-f3234fdbdc29,Eco Up Oyj,2022-07-21T08:20:10.000Z,PURO_PR_CORC_FI_926954_2021_820d4308-35c8-4428-a4f9-02ef7b17ad57_643002406555908610000000146690-643002406555908610000000146715,CORC,820d4308-35c8-4428-a4f9-02ef7b17ad57,2022-04-22,2021,26,C01000000,Wooden Building Elements,926954,Ekovilla 2 Kuusankoski,CORC,2021-09-01,2021-12-31,HOO KOO E KOO Limited,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Emission compensation.  100009-001
fa623592-2f6c-4c33-bd4d-1489dd2f8bbf,Supercritical Tech Ltd,2022-07-20T18:08:16.000Z,PURO_PR_CORC_US_992402_2022_c7e1bd35-030d-4bb6-92bc-898448527fbf_643002406555908610000000210412-643002406555908610000000210412,CORC,c7e1bd35-030d-4bb6-92bc-898448527fbf,2022-06-15,2022,1,C03000000,"Biochar, 2022",992402,Douglas County Forest Products,CORC,2022-05-01,2022-05-31,Supercritical Tech Ltd,United Kingdom,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1 tonne of carbon dioxide removal retired by Supercritical as part of a portfolio to offset their 2021 emissions
572ec2c4-da80-40c4-859d-4a2c7927b102,Soilfood Oy,2022-07-08T09:35:35.000Z,PURO_PR_CORC20+_FI_785725_2020_0f943ab0-1a68-42cf-bb53-78a2c59cf2ba_643002406555908610000000078653-643002406555908610000000078852,CORC 20+,0f943ab0-1a68-42cf-bb53-78a2c59cf2ba,2021-07-08,2020,200,C04000000,Soil Amendment,785725,Soilfood-1-Finland,CORC 20+,2020-01-01,2020-12-31,Oy Soya Ab,Finland,2022-07-01T00:00:00.000Z,2023-06-30T00:00:00.000Z,To offset 2022-2023 emissions
43132659-a39f-4399-856c-eacaa28c6faf,Skandinaviska Enskilda Banken AB,2022-07-07T14:37:58.000Z,PURO_PR_CORC_NO_727586_2022_dcdee207-4560-4d1b-aae2-167a9d910de6_643002406555908610000000211483-643002406555908610000000211638,CORC,dcdee207-4560-4d1b-aae2-167a9d910de6,2022-06-30,2022,156,C03000000,"Biochar, 2022",727586,OBIO Rudshøgda,CORC,2022-02-01,2022-05-31,Skandinaviska Enskilda Banken Ab (publ),Sweden,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Compensate for estimated CO2-emissions
43132659-a39f-4399-856c-eacaa28c6faf,Skandinaviska Enskilda Banken AB,2022-07-07T14:37:58.000Z,PURO_PR_CORC_FR_242171_2022_632e27de-81ef-4f2e-9785-a5ca575b9319_643002406555908610000000210772-643002406555908610000000210798,CORC,632e27de-81ef-4f2e-9785-a5ca575b9319,2022-06-15,2022,27,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC,2022-03-01,2022-05-31,Skandinaviska Enskilda Banken Ab (publ),Sweden,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Compensate for estimated CO2-emissions
43132659-a39f-4399-856c-eacaa28c6faf,Skandinaviska Enskilda Banken AB,2022-07-07T14:37:58.000Z,PURO_PR_CORC_DE_511285_2022_8fd4eb62-69de-4fe9-8366-c907c3695463_643002406555908610000000209551-643002406555908610000000209562,CORC,8fd4eb62-69de-4fe9-8366-c907c3695463,2022-06-09,2022,12,C03000000,"Biochar, 2022",511285,"Carbon Cycle, 001, Rieden, DE",CORC,2021-12-01,2022-03-31,Skandinaviska Enskilda Banken Ab (publ),Sweden,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Compensate for estimated CO2-emissions
43132659-a39f-4399-856c-eacaa28c6faf,Skandinaviska Enskilda Banken AB,2022-07-07T14:37:58.000Z,PURO_PR_CORC_NO_727586_2021_a902f116-59a8-4fe5-9537-419069132729_643002406555908610000000174363-643002406555908610000000174513,CORC,a902f116-59a8-4fe5-9537-419069132729,2022-04-29,2021,151,C03000000,"Biochar, 2022",727586,OBIO Rudshøgda,CORC,2021-01-01,2021-08-31,Skandinaviska Enskilda Banken Ab (publ),Sweden,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Compensate for estimated CO2-emissions
43132659-a39f-4399-856c-eacaa28c6faf,Skandinaviska Enskilda Banken AB,2022-07-07T14:37:58.000Z,PURO_PR_CORC_FR_242171_2022_cd5ea168-8c8f-4828-8e19-9aca00031be3_643002406555908610000000140446-643002406555908610000000140450,CORC,cd5ea168-8c8f-4828-8e19-9aca00031be3,2022-04-07,2022,5,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC,2021-11-01,2022-02-28,Skandinaviska Enskilda Banken Ab (publ),Sweden,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Compensate for estimated CO2-emissions
43132659-a39f-4399-856c-eacaa28c6faf,Skandinaviska Enskilda Banken AB,2022-07-07T14:37:58.000Z,PURO_PR_CORC_GB_916484_2021_67596fd7-1529-4c88-af2f-573c635b0877_643002406555908610000000139318-643002406555908610000000139466,CORC,67596fd7-1529-4c88-af2f-573c635b0877,2022-03-23,2021,149,C03000000,"Biochar, 2022",916484,"Premier Forest, Newport",CORC,2020-07-01,2021-12-31,Skandinaviska Enskilda Banken Ab (publ),Sweden,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Compensate for estimated CO2-emissions
1098b106-94ad-4e37-8236-74ed506d8b0a,Eco Up Oyj,2022-07-05T14:30:10.000Z,PURO_PR_CORC_FI_926954_2021_820d4308-35c8-4428-a4f9-02ef7b17ad57_643002406555908610000000146570-643002406555908610000000146579,CORC,820d4308-35c8-4428-a4f9-02ef7b17ad57,2022-04-22,2021,10,C01000000,Wooden Building Elements,926954,Ekovilla 2 Kuusankoski,CORC,2021-09-01,2021-12-31,Balderton Capital UK LLP,United Kingdom,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,To offset Scope 1 and Scope 2 global emissions. Countries of emission primarily in the UK and across Europe.  100009-001
1098b106-94ad-4e37-8236-74ed506d8b0a,Eco Up Oyj,2022-07-05T14:30:10.000Z,PURO_PR_CORC_FI_926954_2021_820d4308-35c8-4428-a4f9-02ef7b17ad57_643002406555908610000000146470-643002406555908610000000146569,CORC,820d4308-35c8-4428-a4f9-02ef7b17ad57,2022-04-22,2021,100,C01000000,Wooden Building Elements,926954,Ekovilla 2 Kuusankoski,CORC,2021-09-01,2021-12-31,Balderton Capital UK LLP,United Kingdom,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,To offset Scope 1 and Scope 2 global emissions. Countries of emission primarily in the UK and across Europe.  100009-001
e8420fd1-a7f4-41b2-9c66-596b8693289b,Nordic Impact Oy,2022-07-04T09:48:20.000Z,PURO_PR_CORC_FI_522433_2021_2dd8fe7e-1458-4ab3-af4a-496febe46e69_643002406555908610000000142244-643002406555908610000000142271,CORC,2dd8fe7e-1458-4ab3-af4a-496febe46e69,2022-04-22,2021,28,C01000000,Wooden Building Elements,522433,Ekovilla 1 Kiiminki,CORC,2021-09-01,2021-12-31,Innoflame Oy,Finland,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Innoflame Oy:n kokonaishiilijalanjäljen kompensointi v. 2021
e8420fd1-a7f4-41b2-9c66-596b8693289b,Nordic Impact Oy,2022-07-04T09:48:20.000Z,PURO_PR_CORC_FI_522433_2021_7587298c-b2ec-4096-837b-e2ae55a818db_643002406555908610000000109881-643002406555908610000000109921,CORC,7587298c-b2ec-4096-837b-e2ae55a818db,2021-09-08,2021,41,C01000000,Wooden Building Elements,522433,Ekovilla 1 Kiiminki,CORC,2021-01-01,2021-08-31,Innoflame Oy,Finland,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Innoflame Oy:n kokonaishiilijalanjäljen kompensointi v. 2021
609692bb-7523-4d03-8ed9-10bab54d83c7,Rainbow Bee Eater Pty Ltd,2022-06-30T08:37:26.000Z,PURO_PR_CORC_AU_767851_2022_ba228e20-f24c-4630-b868-50ec906081e2_643002406555908610000000209917-643002406555908610000000209941,CORC,ba228e20-f24c-4630-b868-50ec906081e2,2022-06-09,2022,25,C03000000,"Biochar, 2022",767851,ECHO2 Holla-Fresh,CORC,2022-01-01,2022-05-31,Richard Davies,United Kingdom,2019-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,To neutralise emissions from international flights
3f6ad6b4-5235-455f-9bfb-8726311983c0,Supercritical Tech Ltd,2022-06-28T16:00:21.000Z,PURO_PR_CORC_US_992402_2022_849046fd-b343-43ed-a63c-6d89f8614e4a_643002406555908610000000208038-643002406555908610000000208155,CORC,849046fd-b343-43ed-a63c-6d89f8614e4a,2022-05-12,2022,118,C03000000,"Biochar, 2022",992402,Douglas County Forest Products,CORC,2022-01-01,2022-04-30,What3words Ltd,United Kingdom,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,118 tonnes of carbon dioxide removal retired by Supercritical on behalf of What3words Ltd as part of a portfolio to offset their 2021 emissions.
f5136fc2-2f5f-4483-9d6c-e5082c89fae7,Supercritical Tech Ltd,2022-06-28T11:19:28.000Z,PURO_PR_CORC_US_992402_2022_849046fd-b343-43ed-a63c-6d89f8614e4a_643002406555908610000000207563-643002406555908610000000208037,CORC,849046fd-b343-43ed-a63c-6d89f8614e4a,2022-05-12,2022,475,C03000000,"Biochar, 2022",992402,Douglas County Forest Products,CORC,2022-01-01,2022-04-30,Origami Energy Limited,United Kingdom,2014-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,536 tonnes of carbon dioxide removal retired by Supercritical on behalf of Origami Energy Limited to offset their lifetime emissions from 2014 - 2021 inclusive.
f5136fc2-2f5f-4483-9d6c-e5082c89fae7,Supercritical Tech Ltd,2022-06-28T11:19:28.000Z,PURO_PR_CORC_US_133206_2022_692b7dbb-e36e-4c84-9e47-2a91e4877d0c_643002406555908610000000129597-643002406555908610000000129657,CORC,692b7dbb-e36e-4c84-9e47-2a91e4877d0c,2022-02-17,2022,61,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC,2022-01-01,2022-01-31,Origami Energy Limited,United Kingdom,2014-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,536 tonnes of carbon dioxide removal retired by Supercritical on behalf of Origami Energy Limited to offset their lifetime emissions from 2014 - 2021 inclusive.
bf166126-51cf-48d5-b5fa-fc0f4a7504e5,Puro.earth,2022-06-20T22:47:09.000Z,PURO_PR_CORC_FI_911942_2022_d044c108-eb07-40f9-8177-dad3c5fdb0bb_643002406555908610000000210033-643002406555908610000000210396,CORC,d044c108-eb07-40f9-8177-dad3c5fdb0bb,2022-06-15,2022,364,C03000000,"Biochar, 2022",911942,Carbofex 1 Hiedanranta,CORC,2021-11-15,2022-04-30,Microsoft Corporation,United States,2021-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,To negate 2022 emissions.
bf166126-51cf-48d5-b5fa-fc0f4a7504e5,Puro.earth,2022-06-20T22:47:09.000Z,PURO_PR_CORC_FI_911942_2022_a5b05968-2040-4ced-b74e-626abe22c146_643002406555908610000000129835-643002406555908610000000129870,CORC,a5b05968-2040-4ced-b74e-626abe22c146,2022-02-28,2022,36,C03000000,"Biochar, 2022",911942,Carbofex 1 Hiedanranta,CORC,2022-02-01,2022-02-24,Microsoft Corporation,United States,2021-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,To negate 2022 emissions.
540a890c-e5a9-4656-ad00-51e237b9ae81,Puro.earth,2022-06-20T22:45:02.000Z,PURO_PR_CORC_DE_511285_2022_8fd4eb62-69de-4fe9-8366-c907c3695463_643002406555908610000000209358-643002406555908610000000209550,CORC,8fd4eb62-69de-4fe9-8366-c907c3695463,2022-06-09,2022,193,C03000000,"Biochar, 2022",511285,"Carbon Cycle, 001, Rieden, DE",CORC,2021-12-01,2022-03-31,Microsoft Corporation,United States,2021-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,To negate 2022 emissions.
540a890c-e5a9-4656-ad00-51e237b9ae81,Puro.earth,2022-06-20T22:45:02.000Z,PURO_PR_CORC_DE_511285_2021_60048f34-9ee5-4fe5-ae63-fbe36073e296_643002406555908610000000125383-643002406555908610000000125389,CORC,60048f34-9ee5-4fe5-ae63-fbe36073e296,2021-12-07,2021,7,C03000000,"Biochar, 2022",511285,"Carbon Cycle, 001, Rieden, DE",CORC,2021-08-01,2021-11-30,Microsoft Corporation,United States,2021-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,To negate 2022 emissions.
65b701d8-0d4d-4e3c-9ea0-2ef52581b807,Puro.earth,2022-06-20T22:42:07.000Z,PURO_PR_CORC_AU_767851_2022_ba228e20-f24c-4630-b868-50ec906081e2_643002406555908610000000209596-643002406555908610000000209791,CORC,ba228e20-f24c-4630-b868-50ec906081e2,2022-06-09,2022,196,C03000000,"Biochar, 2022",767851,ECHO2 Holla-Fresh,CORC,2022-01-01,2022-05-31,Microsoft Corporation,United States,2021-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,To negate 2022 emissions.
65b701d8-0d4d-4e3c-9ea0-2ef52581b807,Puro.earth,2022-06-20T22:42:07.000Z,PURO_PR_CORC_AU_767851_2020_05b3b41a-025d-4ff3-96e1-6313010c79ae_643002406555908610000000209592-643002406555908610000000209595,CORC,05b3b41a-025d-4ff3-96e1-6313010c79ae,2022-06-09,2020,4,C03000000,"Biochar, 2022",767851,ECHO2 Holla-Fresh,CORC,2020-12-01,2020-12-31,Microsoft Corporation,United States,2021-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,To negate 2022 emissions.
98db4baf-c6e0-450b-9b5d-38034322687f,Soilfood Oy,2022-06-20T14:30:11.000Z,PURO_PR_CORC20+_FI_785725_2020_0f943ab0-1a68-42cf-bb53-78a2c59cf2ba_643002406555908610000000080703-643002406555908610000000080707,CORC 20+,0f943ab0-1a68-42cf-bb53-78a2c59cf2ba,2021-07-08,2020,5,C04000000,Soil Amendment,785725,Soilfood-1-Finland,CORC 20+,2020-01-01,2020-12-31,Adventure Club Helsinki oy,Finland,2022-01-01T00:00:00.000Z,2022-05-31T00:00:00.000Z,For the children. 100044-001
a2020c15-5225-4be9-9210-1aeea2a26cea,Nordic Impact Oy,2022-06-15T06:29:54.000Z,PURO_PR_CORC20+_FI_785725_2020_0f943ab0-1a68-42cf-bb53-78a2c59cf2ba_643002406555908610000000078470-643002406555908610000000078545,CORC 20+,0f943ab0-1a68-42cf-bb53-78a2c59cf2ba,2021-07-08,2020,76,C04000000,Soil Amendment,785725,Soilfood-1-Finland,CORC 20+,2020-01-01,2020-12-31,Dittmar & Indrenius,Finland,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Dittmar & Indreniuksen toiminnan CO2e-päästöjen kompensointi vuonna 2021
cf352a7a-384b-449c-9d76-0a67f29520dd,Lune Climate Ltd,2022-06-14T11:50:25.000Z,PURO_PR_CORC_AU_519265_2021_6b5ce811-b6fb-4156-b2fd-87af756ad4d5_643002406555908610000000138883-643002406555908610000000139030,CORC,6b5ce811-b6fb-4156-b2fd-87af756ad4d5,2022-03-23,2021,148,C03000000,"Biochar, 2022",519265,Pyrocal - Whitton,CORC,2021-04-01,2021-11-30,Moomin Characters Ltd,Finland,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Emissions compensation
564da94d-fd16-4fb4-a86e-caa00025950b,Watershed Technology Inc,2022-06-14T05:21:27.000Z,PURO_PR_CORC_US_133206_2021_88f09bdd-3048-49ed-acd3-59c04bebedf7_643002406555908610000000126290-643002406555908610000000126679,CORC,88f09bdd-3048-49ed-acd3-59c04bebedf7,2021-12-15,2021,390,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC,2021-09-01,2021-11-30,Chan Zuckerberg Initiative,United States,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Retirement of biochar carbon credits on behalf of Chan Zuckerberg Initiative
564da94d-fd16-4fb4-a86e-caa00025950b,Watershed Technology Inc,2022-06-14T05:21:27.000Z,PURO_PR_CORC_US_133206_2021_df6fcaa4-dcf7-447d-9c15-56a47d4fd1a4_643002406555908610000000127856-643002406555908610000000128194,CORC,df6fcaa4-dcf7-447d-9c15-56a47d4fd1a4,2022-01-13,2021,339,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC,2021-12-01,2021-12-31,Chan Zuckerberg Initiative,United States,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,Retirement of biochar carbon credits on behalf of Chan Zuckerberg Initiative
b5121d8a-6d07-4311-bb9c-e0511fdd37e6,Supercritical Tech Ltd,2022-06-13T15:08:03.000Z,PURO_PR_CORC_US_992402_2022_849046fd-b343-43ed-a63c-6d89f8614e4a_643002406555908610000000207111-643002406555908610000000207562,CORC,849046fd-b343-43ed-a63c-6d89f8614e4a,2022-05-12,2022,452,C03000000,"Biochar, 2022",992402,Douglas County Forest Products,CORC,2022-01-01,2022-04-30,XTX Markets Technologies Ltd,United Kingdom,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,5874 tonnes of carbon dioxide removal retired by Supercritical on behalf of XTX Markets Technologies Ltd.
b5121d8a-6d07-4311-bb9c-e0511fdd37e6,Supercritical Tech Ltd,2022-06-13T15:08:03.000Z,PURO_PR_CORC_US_992402_2021_037e0689-d614-4c5f-aa5e-395f477f8f8f_643002406555908610000000136371-643002406555908610000000138082,CORC,037e0689-d614-4c5f-aa5e-395f477f8f8f,2022-03-02,2021,1712,C03000000,"Biochar, 2022",992402,Douglas County Forest Products,CORC,2020-07-01,2021-12-31,XTX Markets Technologies Ltd,United Kingdom,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,5874 tonnes of carbon dioxide removal retired by Supercritical on behalf of XTX Markets Technologies Ltd.
